joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,paddle_x,paddle_y,paddle_z
-0.09071245789527893,0.21051503717899323,2.8662758268183097e-05,-0.14747777581214905,-0.022266346961259842,-0.32683297991752625,-0.01665501482784748,-1.7053978443145752,0.00012017182598356158,-1.0472477674484253,1.5681371688842773,0.19554074108600616,-0.7176030874252319,0.31656143069267273
-0.11856772750616074,0.24856913089752197,2.3168960979091935e-05,-0.3245711624622345,-0.039579614996910095,-0.12546926736831665,-0.029599498957395554,-1.610296368598938,-0.0006306376308202744,-1.0473442077636719,1.5660637617111206,0.25388002395629883,-0.6611810326576233,0.2923130989074707
-0.08278360962867737,0.2711503803730011,1.8810940673574805e-05,-0.21219739317893982,-0.04244227334856987,-0.3374100625514984,-0.05390005558729172,-1.5086040496826172,-0.00017658401338849217,-1.0472612380981445,1.5636262893676758,0.30048924684524536,-0.5834607481956482,0.30929115414619446
-0.07811922580003738,0.281317800283432,1.5236861145240255e-05,-0.27632999420166016,-0.0591021329164505,-0.11153755336999893,-0.0648258700966835,-1.5613166093826294,-0.0010276793036609888,-1.0475294589996338,1.5615259408950806,0.3286084830760956,-0.5793800354003906,0.3222651779651642
-0.14353899657726288,0.18167607486248016,-0.0002113204973284155,-0.05121218413114548,0.004620020743459463,-0.5162186622619629,0.02614830620586872,-1.6855839490890503,-0.000543304136954248,-1.0475736856460571,1.573865532875061,0.1410297155380249,-0.790489137172699,0.3185628652572632
-0.13012108206748962,0.2371370792388916,-9.096654684981331e-05,-0.6350967884063721,-0.03074285201728344,0.20545907318592072,-0.0728214681148529,-1.5504752397537231,-0.0007840875769034028,-1.0533447265625,1.5638917684555054,0.27966514229774475,-0.541789710521698,0.23103389143943787
0.10550591349601746,0.08678976446390152,0.00010363418550696224,0.2726360857486725,0.01904153637588024,-0.6352317333221436,0.02519308589398861,-1.66801917552948,0.00039655715227127075,-1.0475984811782837,1.5718681812286377,0.0465075746178627,-0.623320996761322,0.3668322265148163
0.10916457325220108,0.10947123169898987,8.394369069719687e-05,0.3767962157726288,0.015606594271957874,-0.8706003427505493,0.014125330373644829,-1.664170265197754,0.0010445923544466496,-1.0477879047393799,1.5697352886199951,0.08613519370555878,-0.6899194717407227,0.30438488721847534
0.10339928418397903,0.11849412322044373,0.0003048114012926817,0.43754202127456665,0.012615286745131016,-0.9459676146507263,0.007803547196090221,-1.6632068157196045,0.0013822840992361307,-1.0476967096328735,1.5685276985168457,0.10656087845563889,-0.7371154427528381,0.2533990144729614
0.047282204031944275,0.11376917362213135,0.00024689722340554,0.22215363383293152,0.010405803099274635,-0.5874817967414856,0.003973783925175667,-1.7149361371994019,0.001439417595975101,-1.0476068258285522,1.568013072013855,0.11158759891986847,-0.7448521256446838,0.27961620688438416
-0.0013892404967918992,0.09413536638021469,0.00019998672360088676,0.11927136033773422,0.007192721590399742,-0.48407211899757385,-0.004015417769551277,-1.641861081123352,0.0019155695335939527,-1.047304630279541,1.566643476486206,0.10171021521091461,-0.6964083313941956,0.3529423475265503
0.018317339941859245,0.05960764363408089,0.00016198924276977777,0.23645858466625214,0.0018078482244163752,-0.6245923638343811,-0.012592168524861336,-1.5318738222122192,0.002520844107493758,-1.0480046272277832,1.5648994445800781,0.08001016825437546,-0.6815192699432373,0.3571704030036926
-0.11007531732320786,-0.024502312764525414,4.164275821949559e-07,-0.25370296835899353,-0.016087351366877556,-0.042821191251277924,0.0012647168477997184,-1.5626164674758911,0.00014573369116988033,-1.047654628753662,1.5697356462478638,-0.023177435621619225,-0.6789805293083191,0.3817705810070038
0.06677117198705673,0.10056538134813309,-6.930474683031207e-08,-0.49290433526039124,-0.005315934773534536,0.030690480023622513,-0.04355170577764511,-1.6522836685180664,0.00131815648637712,-1.0472838878631592,1.5668715238571167,0.11463778465986252,-0.35561615228652954,0.3077518343925476
0.030141979455947876,0.08410754799842834,-2.8120764383743335e-08,-0.6863580942153931,-0.004359538666903973,0.25050798058509827,-0.09254106134176254,-1.655556321144104,0.0021689797285944223,-1.0474456548690796,1.5630022287368774,0.1248631477355957,-0.3577146530151367,0.23834560811519623
0.008573243394494057,0.056090839207172394,-2.277781874227003e-08,-0.8986307978630066,0.0002613072283565998,0.6114228963851929,-0.11075019836425781,-1.5387938022613525,0.0009475476108491421,-1.0475075244903564,1.561131238937378,0.12000209838151932,-0.27694785594940186,0.23579080402851105
-0.03533666208386421,-0.17383573949337006,-6.259596557356417e-05,0.018897267058491707,-0.020182045176625252,-0.7109601497650146,-0.040115803480148315,-1.393432855606079,0.0003328468301333487,-1.0440815687179565,1.5648703575134277,-0.12570983171463013,-0.6125839352607727,0.30663785338401794
-0.029686590656638145,-0.22722551226615906,-5.070319093647413e-05,-0.06940820813179016,-0.04081582650542259,-0.5873894691467285,-0.036672282963991165,-1.4719969034194946,0.000191247439943254,-1.044716715812683,1.5635886192321777,-0.16615988314151764,-0.6088696122169495,0.2687530517578125
-0.03845011070370674,-0.2841298282146454,-0.0006036077393218875,-0.2117428183555603,-0.05427698791027069,-0.2704826593399048,-0.029803557321429253,-1.4991958141326904,-0.0011421131202951074,-1.0483237504959106,1.5642579793930054,-0.2166639268398285,-0.5669897198677063,0.2987397313117981
0.03659306466579437,-0.323577344417572,-0.0004889637348242104,-0.014332793653011322,-0.028210286051034927,-0.41377779841423035,-0.01541387289762497,-1.4906402826309204,-0.0004349458322394639,-1.0477982759475708,1.5673283338546753,-0.2736198306083679,-0.519708514213562,0.3610961437225342
-0.06104322522878647,0.1392206847667694,-9.959425369743258e-06,0.0472770519554615,-0.01924937218427658,-0.6248353719711304,0.004219318740069866,-1.5341436862945557,0.00015347974840551615,-1.04374098777771,1.5698610544204712,0.12912917137145996,-0.6804409623146057,0.35605496168136597
-0.07703665643930435,0.15306781232357025,-8.0671807154431e-06,-0.07906083017587662,-0.03549345210194588,-0.583452582359314,-0.001758106634952128,-1.6296004056930542,0.00042323602247051895,-1.04436457157135,1.567689299583435,0.1583162099123001,-0.7117858529090881,0.25976744294166565
-0.07908336073160172,0.13872195780277252,-3.78617255591962e-06,-0.27108725905418396,-0.06576540321111679,-0.21101588010787964,-0.015386530198156834,-1.599751591682434,-0.0021313705947250128,-1.0461513996124268,1.5658843517303467,0.17832691967487335,-0.6229151487350464,0.27645838260650635
-0.04026084393262863,0.10833880305290222,-3.066799763473682e-06,-0.19642387330532074,-0.06822701543569565,-0.33265218138694763,-0.037611838430166245,-1.5335283279418945,-0.0018257398623973131,-1.0462367534637451,1.5635732412338257,0.16848307847976685,-0.5711036920547485,0.31373023986816406
0.015909487381577492,0.09179255366325378,-2.4529856545996154e-06,-0.1327805519104004,-0.05491365119814873,-0.33242079615592957,-0.031131962314248085,-1.4632047414779663,-0.0014600519789382815,-1.0464227199554443,1.5648850202560425,0.1457880288362503,-0.5304171442985535,0.3270782232284546
0.11740094423294067,0.04055590182542801,9.776654042070732e-05,-0.03918006643652916,-0.001241179066710174,-0.49016687273979187,0.01843147724866867,-1.5649560689926147,-0.0002986816980410367,-1.0448981523513794,1.5732793807983398,0.02694546990096569,-0.4416961073875427,0.38270413875579834
0.06251095980405807,0.05830454081296921,7.906556857051328e-05,-0.1754448413848877,0.012247949838638306,-0.48984262347221375,0.015811802819371223,-1.6329190731048584,0.000369868241250515,-1.048362374305725,1.5734684467315674,0.03847939148545265,-0.5167509913444519,0.2630595564842224
0.0018584536155685782,0.05432918667793274,5.189502189750783e-05,-0.32369616627693176,-0.016467267647385597,-0.3171987235546112,-0.0006023544701747596,-1.4503636360168457,-0.001781486440449953,-1.0483808517456055,1.57061767578125,0.062399569898843765,-0.4660095274448395,0.24069972336292267
-0.0007776760612614453,0.0574016347527504,4.2034967918880284e-05,-0.3981684744358063,-0.012219353578984737,-0.039316561073064804,0.004596772138029337,-1.3735642433166504,-0.0015432002255693078,-1.0486559867858887,1.571173071861267,0.06263621896505356,-0.3984460234642029,0.3114617168903351
-0.0020454798359423876,-0.10341346263885498,4.110614554519998e-06,-0.4180893898010254,0.008213965222239494,0.12222576141357422,0.0492742583155632,-1.5917773246765137,-0.000876809295732528,-1.0468957424163818,1.577470064163208,-0.14768442511558533,-0.44670698046684265,0.3568679988384247
0.10380597412586212,-0.14247192442417145,4.450775747955049e-07,0.3220670223236084,-0.0027734278701245785,-0.8645100593566895,-0.037179283797740936,-1.5325981378555298,0.0011349525302648544,-1.0481401681900024,1.5649062395095825,-0.1027582436800003,-0.6398026943206787,0.2879122197628021
0.034330666065216064,-0.17236094176769257,3.6051284268978634e-07,0.17695166170597076,-0.0011675256537273526,-0.8939481973648071,-0.02572123147547245,-1.492215871810913,0.00011750702833523974,-1.047975778579712,1.567868947982788,-0.14383426308631897,-0.6507718563079834,0.27274826169013977
0.03927464783191681,-0.24174274504184723,5.939562470302917e-05,-0.8093740344047546,0.02935236506164074,0.44313564896583557,0.07235290110111237,-1.5334802865982056,0.003115495201200247,-1.0506259202957153,1.5765337944030762,-0.3039153516292572,-0.2821643054485321,0.20018106698989868
-0.16236944496631622,0.13339881598949432,6.5065974013123196e-06,-0.28195488452911377,-0.028808586299419403,-0.22935116291046143,-0.009874604642391205,-1.4215835332870483,0.000646307016722858,-1.0437124967575073,1.5647377967834473,0.14916418492794037,-0.6461853384971619,0.35927483439445496
-0.12259811162948608,0.11135950684547424,5.2703439905599225e-06,-0.3746964633464813,-0.03695724159479141,-0.334362268447876,-0.04146949201822281,-1.3558331727981567,0.0006067898939363658,-1.0436348915100098,1.5618443489074707,0.1540544182062149,-0.5413781404495239,0.3049108386039734
-0.10154847800731659,0.07693498581647873,1.0689598639146425e-05,-0.6090796589851379,-0.04547024145722389,-0.11664435267448425,-0.06925177574157715,-1.3724647760391235,-0.0001336407585768029,-1.0466896295547485,1.5593916177749634,0.14497625827789307,-0.46760696172714233,0.21211639046669006
-0.035580407828092575,0.02723356895148754,8.658575097797439e-06,-0.5836514830589294,-0.0415242575109005,-0.3082093298435211,-0.09958640486001968,-1.3185311555862427,0.00041011697612702847,-1.0466514825820923,1.5577980279922485,0.1194378212094307,-0.3873705267906189,0.15532231330871582
-0.007343788165599108,-0.006811983417719603,7.013446065684548e-06,-0.715115487575531,-0.03501986339688301,-0.13138477504253387,-0.08301392197608948,-1.3262014389038086,0.00023860741930548102,-1.0472224950790405,1.5599653720855713,0.07739708572626114,-0.32923081517219543,0.11614075303077698
0.024668361991643906,-0.02254331111907959,5.680891263182275e-06,-0.817681074142456,-0.027065163478255272,-0.031148873269557953,-0.0314827486872673,-1.4484871625900269,-0.0004809148667845875,-1.0471783876419067,1.5647797584533691,0.0289512500166893,-0.26869580149650574,0.09085032343864441
0.028598928824067116,-0.016561245545744896,2.87189322989434e-06,-1.1700493097305298,-0.01853344962000847,0.5313460826873779,0.07429677993059158,-1.4717544317245483,0.0006018800777383149,-1.304943323135376,1.6498304605484009,-0.040701013058423996,-0.16690713167190552,0.008489405736327171
0.11208885163068771,-0.0697743147611618,-5.0998634833376855e-05,-0.48352721333503723,-0.004523810464888811,-0.3084505498409271,0.019610555842518806,-1.395235300064087,0.00012623601651284844,-1.1024824380874634,1.5888826847076416,-0.07724713534116745,-0.260962575674057,0.15589620172977448
0.10951951891183853,-0.09333720803260803,-4.1308892832603306e-05,-0.4251157343387604,-0.012071647681295872,-0.2668860852718353,-0.008809860795736313,-1.4044808149337769,-0.00030289951246231794,-1.0922389030456543,1.5829432010650635,-0.07858728617429733,-0.2893903851509094,0.21258722245693207
0.10533753782510757,-0.13181187212467194,-3.348286554683e-05,-0.4416269063949585,-0.019885944202542305,-0.037668485194444656,-0.0450160913169384,-1.3762927055358887,-0.0001241092977579683,-1.0837329626083374,1.5768790245056152,-0.0901002362370491,-0.2745215892791748,0.279675155878067
-0.07880866527557373,0.0954909697175026,0.00035573382047005,-0.3447498679161072,0.036522671580314636,-0.2696828544139862,0.0624677874147892,-1.5413366556167603,-0.0005585627513937652,-1.0477088689804077,1.5797348022460938,0.030718280002474785,-0.5555124878883362,0.282863587141037
-0.09740173071622849,0.15532256662845612,0.00028829314396716654,-0.4966994524002075,0.042382627725601196,-0.11979648470878601,0.08475209027528763,-1.4394925832748413,-0.0002729522529989481,-1.047792911529541,1.5817269086837769,0.0700332298874855,-0.5144999623298645,0.24274976551532745
